is_not_property,estimated_dollar_loss,ignition_source,longitude,latitude,hour
red,500,12 - Oven,-79.53719977,43.64601399,20
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.43097872,43.70707522,22
#052c66cb,30000,82 - Vehicle - Mechanical,-79.50589127,43.76935273,23
#052c66cb,0,NA,-79.50400414,43.76777068,9
red,75000,34 - Space Heater - Portable,-79.41188643,43.77942415,9
red,50000,34 - Space Heater - Portable,-79.38740762,43.67009951,12
#052c66cb,5000,999 - Undetermined,-79.17330507,43.83827957,20
#052c66cb,9000,82 - Vehicle - Mechanical,-79.34126191,43.79514756,21
#052c66cb,0,NA,-79.51380034,43.71983033,23
#052c66cb,40000,81 - Vehicle - Electrical,-79.50614487,43.71167503,23
red,0,999 - Undetermined,-79.52768522,43.76514746,23
#052c66cb,0,NA,-79.3758926,43.6724655,3
red,1,76 - Lighters (open flame),-79.51320411,43.72551589,9
#052c66cb,0,999 - Undetermined,-79.30505142,43.81645917,10
red,75000,79 - Other Open Flame Tools/Smokers' Articles,-79.5268928,43.64788537,14
#052c66cb,0,NA,-79.19543305,43.78483026,14
red,1000,999 - Undetermined,-79.45832632,43.66757926,14
#052c66cb,0,NA,-79.37695184,43.65291793,16
#052c66cb,10000,81 - Vehicle - Electrical,-79.26666551,43.75589955,16
#052c66cb,0,NA,-79.57950078,43.65140882,17
#052c66cb,0,NA,-79.40203517,43.65450841,18
#052c66cb,0,NA,-79.43752649,43.75149283,19
#052c66cb,0,NA,-79.37956802,43.6724289,23
#052c66cb,0,NA,-79.48951451,43.62510441,0
#052c66cb,0,NA,-79.43733687,43.75076348,1
#052c66cb,0,NA,-79.37945204,43.66889391,2
#052c66cb,0,NA,-79.28555809,43.77725315,5
#052c66cb,0,NA,-79.41592131,43.68363381,6
#052c66cb,60000,81 - Vehicle - Electrical,-79.47816541,43.78193921,12
#052c66cb,1,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.36104306,43.64773898,7
red,1500,"11 - Stove, Range-top burner",-79.34662866,43.70321197,13
red,400000,999 - Undetermined,-79.54936382,43.72728922,16
red,500000,999 - Undetermined,-79.25934115,43.71952812,0
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.56935173,43.67969087,1
red,3000,999 - Undetermined,-79.31408683,43.68540479,6
#052c66cb,0,NA,-79.38011106,43.6636973,7
red,900,82 - Vehicle - Mechanical,-79.3247059,43.74079037,8
red,500,"26 - Terminations-Copper (incl receptacles, switches, lights)",-79.46023404,43.70412239,10
red,5000,999 - Undetermined,-79.36735187,43.659123,17
#052c66cb,50000,24 - Circuit Wiring - Copper,-79.29075077,43.68598539,17
red,500,84 - Other Mechanical,-79.48448304,43.64933037,17
red,5000,999 - Undetermined,-79.41979529,43.65683206,18
red,2000,12 - Oven,-79.59510999,43.7481392,18
#052c66cb,20000,999 - Undetermined,-79.43879114,43.75679076,20
red,250000,999 - Undetermined,-79.50820958,43.60169096,6
red,200000,30 - Other Electrical Distribution Item,-79.51293893,43.75224754,13
#052c66cb,0,NA,-79.38441585,43.6573078,10
#052c66cb,0,NA,-79.3840605,43.65643574,10
red,0,"93 - Hot Ashes, Embers, Spark",-79.4041865,43.66746417,14
#052c66cb,0,NA,-79.47845551,43.66238043,11
red,2000000,59 - Other Lighting Equipment,-79.51428446,43.68898958,11
red,0,43 - Clothes Dryer,-79.2349952,43.77574172,22
#052c66cb,0,NA,-79.38998746,43.64370406,8
red,15000,"11 - Stove, Range-top burner",-79.25827893,43.76466775,12
red,2000,24 - Circuit Wiring - Copper,-79.50663594,43.7397757,15
#052c66cb,1000,999 - Undetermined,-79.58942326,43.73202269,16
#052c66cb,0,NA,-79.50815841,43.71907741,17
red,10000,"73 - Blow Torch, Bunsen Burner",-79.38174328,43.70141917,6
red,20000,77 - Matches or Lighters (unable to distinguish),-79.3448428,43.67895197,12
#052c66cb,0,NA,-79.38247107,43.64529225,12
#052c66cb,0,NA,-79.54907577,43.75064862,13
#052c66cb,0,NA,-79.38678806,43.67022639,13
red,100,"54 - Lamp (eg. coal, oil, naphtha, etc.)",-79.21969341,43.74502015,14
red,50000,"102 - Exposure, source structure semi-detached or attached",-79.41097667,43.661265,14
red,999999,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40657342,43.75650108,14
#052c66cb,0,NA,-79.22532435,43.75982266,15
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44644413,43.73475422,16
#052c66cb,0,NA,-79.43246449,43.72046806,17
#052c66cb,6000,999 - Undetermined,-79.52068168,43.71354299,17
#052c66cb,10000,83 - Other Electrical,-79.53677673,43.69078704,17
red,5000,999 - Undetermined,-79.56441568,43.74731048,16
#052c66cb,4000,81 - Vehicle - Electrical,-79.55176182,43.71262424,16
red,80000,81 - Vehicle - Electrical,-79.51362208,43.70232171,16
#052c66cb,0,NA,-79.52403308,43.71369089,16
#052c66cb,0,NA,-79.3904946,43.65985884,17
red,15000,48 - Air Conditioner - Window or Room Unit,-79.4439096,43.71948581,17
#052c66cb,0,NA,-79.36064785,43.62839843,18
#052c66cb,0,NA,-79.37069714,43.67200954,19
#052c66cb,0,NA,-79.53280638,43.72635981,20
#052c66cb,0,NA,-79.25602363,43.75607567,21
#052c66cb,0,NA,-79.2884945,43.71040164,21
#052c66cb,0,NA,-79.38145787,43.65922466,21
#052c66cb,0,NA,-79.40544454,43.70326512,23
#052c66cb,0,NA,-79.41498433,43.78578859,23
#052c66cb,0,NA,-79.44305499,43.68389896,10
#052c66cb,0,NA,-79.43246449,43.72046806,17
#052c66cb,0,NA,-79.49795866,43.60236076,17
red,5000,999 - Undetermined,-79.33406349,43.75890017,18
#052c66cb,0,NA,-79.41963118,43.79632259,19
#052c66cb,0,NA,-79.34666226,43.6390626,19
#052c66cb,40000,999 - Undetermined,-79.40772293,43.65648196,19
#052c66cb,0,NA,-79.41148871,43.64570074,22
#052c66cb,0,NA,-79.37470935,43.64192869,23
#052c66cb,0,NA,-79.40520559,43.64696804,0
red,50000,999 - Undetermined,-79.28546764,43.76374917,8
#052c66cb,0,NA,-79.49340132,43.7183799,10
#052c66cb,0,NA,-79.49117503,43.77579356,13
#052c66cb,0,NA,-79.25758849,43.73327362,14
#052c66cb,0,NA,-79.51909147,43.73854515,15
#052c66cb,0,NA,-79.46072437,43.77025362,15
#052c66cb,0,NA,-79.39377807,43.68094913,15
#052c66cb,10,83 - Other Electrical,-79.24217074,43.78670936,15
#052c66cb,2000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.38657346,43.63885421,11
#052c66cb,0,NA,-79.38163829,43.66737299,12
#052c66cb,0,NA,-79.38463412,43.6718022,15
red,200,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.46427406,43.75694497,16
#052c66cb,0,NA,-79.37956802,43.6724289,17
#052c66cb,50000,81 - Vehicle - Electrical,-79.49460519,43.71820029,19
#052c66cb,0,NA,-79.37898377,43.71272429,20
#052c66cb,0,NA,-79.45951334,43.7510839,21
#052c66cb,0,NA,-79.30975283,43.66339677,2
#052c66cb,0,NA,-79.23958319,43.79083541,4
#052c66cb,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.3972391,43.65090227,9
#052c66cb,0,NA,-79.48371518,43.64208693,10
red,500,"11 - Stove, Range-top burner",-79.41943073,43.72393714,11
#052c66cb,0,NA,-79.46495345,43.75947323,15
#052c66cb,0,NA,-79.43666894,43.64058348,16
#052c66cb,0,NA,-79.31241579,43.66036866,19
#052c66cb,0,NA,-79.37283148,43.66924464,13
#052c66cb,0,NA,-79.44743076,43.67700741,13
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39620451,43.69612703,14
#052c66cb,0,NA,-79.36617851,43.71704199,14
red,5000,999 - Undetermined,-79.33843785,43.68994377,14
red,75000,999 - Undetermined,-79.26594825,43.74220714,14
red,2500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.29146813,43.74911517,15
#052c66cb,0,NA,-79.487627989999993,43.67276002,15
red,5000,69 - Other Processing Equipment,-79.53085146,43.74181305,15
#052c66cb,0,NA,-79.59692881,43.75733313,16
red,1000,999 - Undetermined,-79.49160361,43.607033,17
red,2500,999 - Undetermined,-79.38946038,43.67292857,17
red,10000,"73 - Blow Torch, Bunsen Burner",-79.48902769,43.63248409,17
#052c66cb,0,NA,-79.41290458,43.76927425,17
#052c66cb,0,NA,-79.40999267,43.66538917,17
red,2000,999 - Undetermined,-79.49185016,43.74364914,18
#052c66cb,0,NA,-79.23342235,43.79035549,18
#052c66cb,0,NA,-79.18990257,43.77138668,18
#052c66cb,0,NA,-79.41498433,43.78578859,18
#052c66cb,5000,999 - Undetermined,-79.268122,43.832685,18
#052c66cb,0,NA,-79.51192389,43.73456763,21
#052c66cb,0,NA,-79.54066968,43.62247261,22
red,500,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.52284239,43.5978244,13
#052c66cb,0,NA,-79.39232855,43.64605454,13
#052c66cb,0,NA,-79.5046559,43.68883026,19
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.56027503,43.60941944,16
#052c66cb,0,NA,-79.37685429,43.67235855,17
#052c66cb,0,NA,-79.22405634,43.75567915,21
#052c66cb,0,NA,-79.53964315,43.74611206,23
red,100,999 - Undetermined,-79.40355515,43.73026789,23
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40177706,43.65388235,4
#052c66cb,0,NA,-79.2296025,43.73893178,5
red,20000,999 - Undetermined,-79.38429442,43.76575375,6
#052c66cb,0,NA,-79.41059421,43.66525439,7
#052c66cb,0,NA,-79.32399096,43.67184413,11
#052c66cb,500,14 - Open Fired Barbeque - Fixed or Portable,-79.37069714,43.67200954,14
#052c66cb,500,999 - Undetermined,-79.25352845,43.72387766,14
#052c66cb,0,999 - Undetermined,-79.28539951,43.69699828,15
#052c66cb,0,NA,-79.38677912,43.66335883,19
#052c66cb,0,NA,-79.46508614,43.63611097,20
red,3000,"11 - Stove, Range-top burner",-79.44092211,43.72083762,22
red,200000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.34607449,43.682184,17
red,200,76 - Lighters (open flame),-79.27175026,43.72869885,19
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.48951451,43.62510441,21
#052c66cb,60000,82 - Vehicle - Mechanical,-79.28825178,43.75585125,22
red,50000,"11 - Stove, Range-top burner",-79.40268157,43.63744111,22
red,350000,999 - Undetermined,-79.37345858,43.65730387,9
red,1500,999 - Undetermined,-79.451202,43.69547619,3
#052c66cb,0,NA,-79.39066727,43.65241212,7
red,15000,999 - Undetermined,-79.35868759,43.66241553,8
red,10000,40 - Flue Pipe,-79.3544376,43.75794961,13
red,0,72 - Cutting/Welding Equipment,-79.36673312,43.65393287,14
#052c66cb,30000,81 - Vehicle - Electrical,-79.47159834,43.68213619,14
#052c66cb,0,NA,-79.4342972,43.68623736,14
red,20000,999 - Undetermined,-79.23226316,43.81726694,22
red,5000,"29 - Extension Cord, Temporary Wiring",-79.43915325,43.64697024,5
#052c66cb,0,NA,-79.36026416,43.66477101,7
red,100,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.38478637,43.67217128,11
#052c66cb,0,NA,-79.40004842,43.65794851,16
red,20,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37887823,43.65614626,17
red,0,999 - Undetermined,-79.37844046,43.66333431,19
red,800,12 - Oven,-79.51523631,43.68273293,19
red,0,77 - Matches or Lighters (unable to distinguish),-79.36976613,43.64848938,21
red,100,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37377791,43.66729534,23
red,25000,36 - Fireplace - Masonry,-79.41943073,43.72393714,6
red,1000,55 - Candle,-79.37091407,43.66790858,2
#052c66cb,500,999 - Undetermined,-79.40059705,43.64788791,5
#052c66cb,0,NA,-79.4155777,43.77976908,5
red,50000,999 - Undetermined,-79.41602256,43.71892085,8
#052c66cb,0,NA,-79.38095933,43.66572255,10
red,1000,"29 - Extension Cord, Temporary Wiring",-79.53935477,43.67694679,11
#052c66cb,0,NA,-79.25883875,43.78962016,13
#052c66cb,0,NA,-79.38086871,43.64146054,18
#052c66cb,0,NA,-79.37069714,43.67200954,18
#052c66cb,0,NA,-79.27937105,43.76616463,3
red,20000,"11 - Stove, Range-top burner",-79.32544584,43.81133362,15
#052c66cb,0,NA,-79.37473469,43.66068127,21
#052c66cb,150000,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.46561417,43.66786207,3
#052c66cb,5000,49 - Other Appliances,-79.50613954,43.72216142,10
#052c66cb,30000,81 - Vehicle - Electrical,-79.25917328,43.77844417,13
#052c66cb,500000,82 - Vehicle - Mechanical,-79.51607825,43.75073689,13
#052c66cb,0,NA,-79.38642496,43.66936831,17
red,50000,9990 - Under Investigation,-79.30902146,43.66452649,17
#052c66cb,0,NA,-79.38642496,43.66936831,18
red,100000,999 - Undetermined,-79.28518286,43.76023813,20
#052c66cb,0,NA,-79.42091494,43.66302548,20
red,100000,999 - Undetermined,-79.22792794,43.73998098,21
#052c66cb,0,NA,-79.41789322,43.78119785,23
#052c66cb,0,NA,-79.23793632,43.73813477,23
#052c66cb,0,NA,-79.40717501,43.65840452,0
#052c66cb,0,NA,-79.38145787,43.65922466,2
#052c66cb,0,999 - Undetermined,-79.55402537,43.6929015,3
#052c66cb,100,999 - Undetermined,-79.36883358,43.67333064,4
#052c66cb,100,999 - Undetermined,-79.37372966,43.67132837,4
#052c66cb,100,999 - Undetermined,-79.3758926,43.6724655,5
#052c66cb,0,NA,-79.3700984,43.66808935,5
#052c66cb,0,NA,-79.36670392,43.66922821,5
red,500,33 - Space Heater - Fixed,-79.41164554,43.70393935,7
red,100000,72 - Cutting/Welding Equipment,-79.47148067,43.76782645,16
#052c66cb,0,NA,-79.37069714,43.67200954,18
red,50000,999 - Undetermined,-79.54283476,43.59229504,19
red,35000,55 - Candle,-79.31381803,43.79936216,19
#052c66cb,0,NA,-79.29732869,43.69457877,20
#052c66cb,0,NA,-79.59510999,43.7481392,23
#052c66cb,0,NA,-79.25536721,43.75352695,23
#052c66cb,0,NA,-79.59502553,43.73106555,1
#052c66cb,0,NA,-79.35284238,43.70191791,15
#052c66cb,0,NA,-79.29879253,43.78370191,0
#052c66cb,0,NA,-79.41150918,43.6593203,0
#052c66cb,90000,9990 - Under Investigation,-79.19958427,43.82525145,2
red,5000,999 - Undetermined,-79.44212553,43.79170357,2
red,1000,"11 - Stove, Range-top burner",-79.26682433,43.73423363,12
#052c66cb,0,NA,-79.38400856,43.64239085,12
red,0,999 - Undetermined,-79.17506858,43.79425636,14
red,1000,98 - Other,-79.2061682,43.81132525,15
#052c66cb,0,NA,-79.42528436,43.64083598,16
#052c66cb,500,999 - Undetermined,-79.21398145,43.78586129,18
red,1000,"42 - Television, Radio, Stereo, Tape Recorder, etc.",-79.4200087,43.64398107,1
red,50000,48 - Air Conditioner - Window or Room Unit,-79.33637184,43.71838142,16
#052c66cb,0,NA,-79.57201163,43.6777922,17
#052c66cb,0,NA,-79.3774043,43.67386228,18
red,250000,999 - Undetermined,-79.25184852,43.71689848,18
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37497678,43.67129098,18
#052c66cb,0,NA,-79.54611341,43.59579833,19
#052c66cb,0,NA,-79.48058653,43.70023426,20
#052c66cb,0,NA,-79.18831059,43.78657849,0
red,200,"11 - Stove, Range-top burner",-79.51610299,43.60112016,0
#052c66cb,0,NA,-79.39805,43.65294432,1
#052c66cb,0,NA,-79.56198054,43.65867262,3
#052c66cb,0,NA,-79.28595062,43.77157413,7
#052c66cb,0,NA,-79.36703554,43.66195037,9
#052c66cb,0,NA,-79.43752649,43.75149283,16
#052c66cb,0,NA,-79.44922917,43.68138302,16
red,10000,"11 - Stove, Range-top burner",-79.43545119,43.64945687,22
#052c66cb,0,NA,-79.36719141,43.66233433,23
red,50,999 - Undetermined,-79.4933648,43.61293794,0
red,500000,9990 - Under Investigation,-79.25340838,43.70866713,1
red,20000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.4844994,43.72810696,3
#052c66cb,0,NA,-79.16366031,43.80351855,3
#052c66cb,0,NA,-79.58923261,43.74109384,3
#052c66cb,0,NA,-79.37887823,43.65614626,4
#052c66cb,100,999 - Undetermined,-79.45934632,43.78754078,4
#052c66cb,0,NA,-79.50626769,43.72124327,7
#052c66cb,5000,999 - Undetermined,-79.34126191,43.79514756,11
#052c66cb,2000,84 - Other Mechanical,-79.31959617,43.76793064,14
#052c66cb,0,NA,-79.58582827,43.75097617,14
red,25000,59 - Other Lighting Equipment,-79.3448428,43.67895197,10
#052c66cb,5000,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.27896173,43.69331048,12
red,100000,"11 - Stove, Range-top burner",-79.29547092,43.75032863,12
#052c66cb,0,NA,-79.58683178,43.64752711,14
red,500,999 - Undetermined,-79.37497678,43.67129098,18
#052c66cb,0,NA,-79.54611341,43.59579833,18
#052c66cb,0,NA,-79.44646141,43.66672551,20
#052c66cb,0,NA,-79.44972674,43.64805486,3
red,5000,999 - Undetermined,-79.44399689,43.65808967,8
red,2000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41600169,43.78163768,10
#052c66cb,15000,82 - Vehicle - Mechanical,-79.28521284,43.74848253,11
#052c66cb,0,NA,-79.54139265,43.69680889,3
red,50000,98 - Other,-79.44574393,43.76008714,8
#052c66cb,0,NA,-79.36015239,43.6701977,14
#052c66cb,5000,999 - Undetermined,-79.49224057,43.74459861,17
#052c66cb,0,NA,-79.38742549,43.66051486,21
red,5000,999 - Undetermined,-79.37012259,43.65616273,1
#052c66cb,0,NA,-79.41156578,43.76399956,1
red,500,999 - Undetermined,-79.30811858,43.70479525,11
red,4000,"11 - Stove, Range-top burner",-79.43579981,43.74445333,13
#052c66cb,100000,81 - Vehicle - Electrical,-79.25546192,43.78273776,13
red,5000,81 - Vehicle - Electrical,-79.37997399,43.6540628,14
red,1000,999 - Undetermined,-79.30106144,43.80230219,12
#052c66cb,0,NA,-79.37223613,43.6612269,14
#052c66cb,0,NA,-79.41343204,43.64596275,14
#052c66cb,0,NA,-79.37223613,43.6612269,15
red,100,15 - Range Hood,-79.3241706,43.77774309,15
#052c66cb,0,NA,-79.37685429,43.67235855,17
#052c66cb,0,NA,-79.34519556,43.667095,19
#052c66cb,0,NA,-79.37704237,43.66017534,19
#052c66cb,0,NA,-79.34385688,43.66392478,20
red,0,999 - Undetermined,-79.19543305,43.78483026,20
#052c66cb,0,NA,-79.29129854,43.69314473,0
#052c66cb,0,NA,-79.43504798,43.66556556,2
#052c66cb,0,NA,-79.4105987,43.76010494,5
red,1000,999 - Undetermined,-79.3758926,43.6724655,6
red,5000,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.5318955,43.70318467,12
#052c66cb,0,NA,-79.36912052,43.66710672,14
#052c66cb,0,81 - Vehicle - Electrical,-79.57151951,43.64357014,16
red,5000,"11 - Stove, Range-top burner",-79.55686537,43.71400786,16
#052c66cb,0,NA,-79.34889483,43.65665829,18
#052c66cb,1500,999 - Undetermined,-79.38266577,43.65086809,1
#052c66cb,0,NA,-79.53197067,43.70810367,2
#052c66cb,0,NA,-79.39333196,43.68623254,2
red,20000,83 - Other Electrical,-79.40369424,43.66445009,10
#052c66cb,0,NA,-79.40064957,43.63883946,12
red,5000,"11 - Stove, Range-top burner",-79.26659399,43.81676182,13
red,1500000,72 - Cutting/Welding Equipment,-79.35150405,43.74081444,13
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37746028,43.77336814,15
#052c66cb,0,NA,-79.37473469,43.66068127,17
red,100000,999 - Undetermined,-79.54160883,43.74823355,19
red,250000,9990 - Under Investigation,-79.20248897,43.80411331,20
#052c66cb,0,NA,-79.37473469,43.66068127,21
#052c66cb,0,NA,-79.25091451,43.77657798,11
#052c66cb,0,NA,-79.49727468,43.60240461,12
#052c66cb,9999,81 - Vehicle - Electrical,-79.50286095,43.65125936,12
red,1000,"11 - Stove, Range-top burner",-79.3822653,43.64481654,13
#052c66cb,0,NA,-79.39787443,43.64765068,14
#052c66cb,7000,999 - Undetermined,-79.52782446,43.69815032,14
#052c66cb,0,NA,-79.25354969,43.77439656,19
#052c66cb,0,NA,-79.45890249,43.63771044,21
red,2000,"93 - Hot Ashes, Embers, Spark",-79.39920658,43.69427839,7
red,2000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.34138709,43.70801775,11
#052c66cb,0,NA,-79.37473469,43.66068127,15
#052c66cb,30000,999 - Undetermined,-79.24175981,43.77433494,19
red,50000,12 - Oven,-79.40098155,43.64469776,19
red,12000,43 - Clothes Dryer,-79.35393596,43.74460043,0
#052c66cb,0,NA,-79.40009709,43.64445399,1
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.53603083,43.73342517,10
red,20000,999 - Undetermined,-79.51587953,43.69883573,14
#052c66cb,0,NA,-79.44157876,43.65859443,3
red,250000,9990 - Under Investigation,-79.30378201,43.79009231,10
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.48839195,43.67138086,17
#052c66cb,0,NA,-79.51545204,43.7632298,18
red,0,999 - Undetermined,-79.56273758,43.69581529,19
#052c66cb,0,NA,-79.41771836,43.65169793,19
#052c66cb,0,NA,-79.37226635,43.66336524,21
#052c66cb,0,NA,-79.3822653,43.64481654,22
#052c66cb,0,NA,-79.37473469,43.66068127,22
#052c66cb,75000,81 - Vehicle - Electrical,-79.63946,43.749809,22
#052c66cb,0,NA,-79.41523158,43.64539127,6
#052c66cb,0,NA,-79.39819811,43.65826063,8
#052c66cb,50000,82 - Vehicle - Mechanical,-79.348769,43.813931,13
red,0,999 - Undetermined,-79.21679203,43.76021615,14
red,200000,15 - Range Hood,-79.25929618,43.74254459,11
red,4000,82 - Vehicle - Mechanical,-79.34372266,43.7758347,15
red,18000,84 - Other Mechanical,-79.50637968,43.69471045,17
